getClientById(), 2020-04-16 12:10:11
getClientById(), 2020-04-16 12:10:11
getClientById(), 2020-04-16 12:10:11
getClientById(), 2020-04-16 12:10:11
getClientById(), 2020-04-16 12:10:11
getClientById(), 2020-04-16 12:10:11
makeTransferForClient(), 2020-04-16 12:12:34
getClientById(), 2020-04-16 12:12:34
getExchangeRAte(), 2020-04-16 12:12:34
getCurrencyById(), 2020-04-16 12:12:34
getCurrencyById(), 2020-04-16 12:12:34
getLastTransfer(), 2020-04-16 12:12:34
getClientById(), 2020-04-16 12:12:34
makeTransferForClient(), 2020-04-16 12:12:34
getClientById(), 2020-04-16 12:12:34
getExchangeRAte(), 2020-04-16 12:12:34
getCurrencyById(), 2020-04-16 12:12:34
getCurrencyById(), 2020-04-16 12:12:34
getLastTransfer(), 2020-04-16 12:12:34
getClientById(), 2020-04-16 12:12:34
getTotalBalanceInCurrency(), 2020-04-16 12:12:34
getClientById(), 2020-04-16 12:12:34
getExchangeRAte(), 2020-04-16 12:12:34
getExchangeRAte(), 2020-04-16 12:12:34
getTransfersBiggerThan(), 2020-04-16 12:12:34
getClientById(), 2020-04-16 12:12:34
getCurrencyById(), 2020-05-15 14:47:08
getCurrencyById(), 2020-05-15 14:48:05
getCurrencyById(), 2020-05-15 14:49:01
getCurrencyById(), 2020-05-15 14:49:36
getCurrencyById(), 2020-05-15 14:50:02
getCurrencyById(), 2020-05-15 14:50:15
getCurrencyById(), 2020-05-15 14:50:51
getCurrencyById(), 2020-05-15 14:53:09
getCurrencyById(), 2020-05-15 15:38:43
getCurrencyById(), 2020-05-15 15:39:28
getCurrencyById(), 2020-05-15 15:39:34
getCurrencyById(), 2020-05-15 15:44:27
getCurrencyById(), 2020-05-15 15:44:27
getCurrencyById(), 2020-05-16 13:16:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:29, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:30, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:32, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:33, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:42, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:42, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:16:42, ran on thread = AWT-EventQueue-0
makeTransferForClient(), 2020-05-16 13:17:49, ran on thread = main
getClientById(), 2020-05-16 13:17:49, ran on thread = main
getExchangeRAte(), 2020-05-16 13:17:49, ran on thread = main
getCurrencyById(), 2020-05-16 13:17:49, ran on thread = main
getCurrencyById(), 2020-05-16 13:17:49, ran on thread = main
makeTransferForClient(), 2020-05-16 13:19:01, ran on thread = main
getClientById(), 2020-05-16 13:19:01, ran on thread = main
getExchangeRAte(), 2020-05-16 13:19:01, ran on thread = main
getCurrencyById(), 2020-05-16 13:19:01, ran on thread = main
getCurrencyById(), 2020-05-16 13:19:01, ran on thread = main
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:07, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:19:17, ran on thread = AWT-EventQueue-0
makeTransferForClient(), 2020-05-16 13:20:01, ran on thread = main
getClientById(), 2020-05-16 13:20:01, ran on thread = main
getExchangeRAte(), 2020-05-16 13:20:01, ran on thread = main
getCurrencyById(), 2020-05-16 13:20:01, ran on thread = main
getCurrencyById(), 2020-05-16 13:20:01, ran on thread = main
makeTransferForClient(), 2020-05-16 13:24:14, ran on thread = main
getClientById(), 2020-05-16 13:24:14, ran on thread = main
getExchangeRAte(), 2020-05-16 13:24:14, ran on thread = main
getCurrencyById(), 2020-05-16 13:24:14, ran on thread = main
getCurrencyById(), 2020-05-16 13:24:14, ran on thread = main
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:24:17, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:18, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:22, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:22, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:22, ran on thread = AWT-EventQueue-0
makeTransferForClient(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getExchangeRAte(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:27, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:28, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:24:35, ran on thread = AWT-EventQueue-0
makeTransferForClient(), 2020-05-16 13:27:29, ran on thread = main
getClientById(), 2020-05-16 13:27:29, ran on thread = main
getExchangeRAte(), 2020-05-16 13:27:29, ran on thread = main
getCurrencyById(), 2020-05-16 13:27:29, ran on thread = main
getCurrencyById(), 2020-05-16 13:27:29, ran on thread = main
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getClientById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
getCurrencyById(), 2020-05-16 13:27:35, ran on thread = AWT-EventQueue-0
